date,name,close,per,pbr,dividendYield
2022-05-20,코스피,2639.29,10.93,1.06,1.88
2022-05-23,코스피,2647.38,10.96,1.06,1.88
2022-05-24,코스피,2605.87,10.79,1.04,1.91
2022-05-25,코스피,2617.22,10.83,1.05,1.9
2022-05-26,코스피,2612.45,10.81,1.05,1.9
2022-05-27,코스피,2638.05,10.92,1.06,1.88
2022-05-30,코스피,2669.66,11.05,1.07,1.86
2022-05-31,코스피,2685.9,11.12,1.08,1.85
2022-06-02,코스피,2658.99,11.01,1.06,1.87
2022-06-03,코스피,2670.65,11.06,1.07,1.86
2022-06-07,코스피,2626.34,10.87,1.05,1.89
2022-06-08,코스피,2626.15,10.87,1.05,1.89
2022-06-09,코스피,2625.44,11.44,1.04,1.89
2022-06-10,코스피,2595.87,11.31,1.02,1.91
2022-06-13,코스피,2504.51,10.91,0.99,1.98
2022-06-14,코스피,2492.97,10.86,0.98,1.99
2022-06-15,코스피,2447.38,10.66,0.96,2.03
2022-06-16,코스피,2451.41,10.68,0.97,2.03
2022-06-17,코스피,2440.93,10.63,0.96,2.03
2022-06-20,코스피,2391.03,10.42,0.94,2.08
2022-06-21,코스피,2408.93,10.5,0.95,2.06
2022-06-22,코스피,2342.81,10.21,0.92,2.12
2022-06-23,코스피,2314.32,10.08,0.91,2.15
2022-06-24,코스피,2366.6,10.31,0.93,2.1
2022-06-27,코스피,2401.92,10.47,0.95,2.07
2022-06-28,코스피,2422.09,10.56,0.96,2.05
2022-06-29,코스피,2377.99,10.37,0.94,2.09
2022-06-30,코스피,2332.64,10.17,0.92,2.13
2022-07-01,코스피,2305.42,10.05,0.91,2.15
2022-07-04,코스피,2300.34,10.03,0.91,2.16
2022-07-05,코스피,2341.78,10.21,0.92,2.12
2022-07-06,코스피,2292.01,9.99,0.9,2.17
2022-07-07,코스피,2334.27,10.18,0.92,2.13
2022-07-08,코스피,2350.61,10.25,0.93,2.11
2022-07-11,코스피,2340.27,10.2,0.92,2.12
2022-07-12,코스피,2317.76,10.11,0.91,2.14
2022-07-13,코스피,2328.61,10.15,0.92,2.13
2022-07-14,코스피,2322.32,10.13,0.92,2.14
2022-07-15,코스피,2330.98,10.17,0.92,2.13
2022-07-18,코스피,2375.25,10.36,0.94,2.09
2022-07-19,코스피,2370.97,10.34,0.94,2.09
2022-07-20,코스피,2386.85,10.41,0.94,2.08
2022-07-21,코스피,2409.16,10.51,0.95,2.06
2022-07-22,코스피,2393.14,10.44,0.95,2.07
2022-07-25,코스피,2403.69,10.48,0.95,2.06
2022-07-26,코스피,2412.96,10.52,0.95,2.06
2022-07-27,코스피,2415.53,10.54,0.95,2.05
2022-07-28,코스피,2435.27,10.62,0.96,2.04
2022-07-29,코스피,2451.5,10.69,0.97,2.02
2022-08-01,코스피,2452.25,10.69,0.97,2.02
2022-08-02,코스피,2439.62,10.64,0.96,2.03
2022-08-03,코스피,2461.45,10.74,0.97,2.01
2022-08-04,코스피,2473.11,10.79,0.98,2.01
2022-08-05,코스피,2490.8,10.87,0.98,1.99
2022-08-08,코스피,2493.1,10.88,0.99,1.99
2022-08-09,코스피,2503.46,10.93,0.99,1.98
2022-08-10,코스피,2480.88,10.83,0.98,2.0
2022-08-11,코스피,2523.78,11.02,1.0,1.96
2022-08-12,코스피,2527.94,11.04,1.0,1.96
2022-08-16,코스피,2533.52,11.06,1.0,1.96
2022-08-17,코스피,2516.47,10.99,0.99,1.97
2022-08-18,코스피,2508.05,10.95,0.99,1.98
2022-08-19,코스피,2492.69,10.88,0.99,1.99
2022-08-22,코스피,2462.5,10.75,0.97,2.01
2022-08-23,코스피,2435.34,10.63,0.96,2.03
2022-08-24,코스피,2447.45,10.69,0.97,2.02
2022-08-25,코스피,2477.26,10.82,0.98,2.0
2022-08-26,코스피,2481.03,10.83,0.98,2.0
2022-08-29,코스피,2426.89,10.6,0.96,2.04
2022-08-30,코스피,2450.93,10.7,0.97,2.02
2022-08-31,코스피,2472.05,10.8,0.98,2.0
2022-09-01,코스피,2415.61,10.55,0.95,2.05
2022-09-02,코스피,2409.41,10.52,0.95,2.06
2022-09-05,코스피,2403.68,10.49,0.95,2.06
2022-09-06,코스피,2410.02,10.52,0.95,2.06
2022-09-07,코스피,2376.46,10.37,0.94,2.09
2022-09-08,코스피,2384.28,10.41,0.94,2.08
2022-09-13,코스피,2449.54,10.7,0.97,2.02
2022-09-14,코스피,2411.42,10.53,0.95,2.05
2022-09-15,코스피,2401.83,10.49,0.95,2.06
2022-09-16,코스피,2382.78,10.24,0.92,2.08
2022-09-19,코스피,2355.66,10.13,0.91,2.1
2022-09-20,코스피,2367.85,10.18,0.92,2.09
2022-09-21,코스피,2347.21,10.09,0.91,2.11
2022-09-22,코스피,2332.31,10.03,0.9,2.12
2022-09-23,코스피,2290.0,9.84,0.89,2.16
2022-09-26,코스피,2220.94,9.55,0.86,2.23
2022-09-27,코스피,2223.86,9.56,0.86,2.23
2022-09-28,코스피,2169.29,9.32,0.84,2.28
2022-09-29,코스피,2170.93,9.33,0.84,2.28
2022-09-30,코스피,2155.49,9.26,0.83,2.3
2022-10-04,코스피,2209.38,9.5,0.85,2.24
2022-10-05,코스피,2215.22,9.52,0.86,2.24
2022-10-06,코스피,2237.86,9.62,0.87,2.21
2022-10-07,코스피,2232.84,9.6,0.86,2.22
2022-10-11,코스피,2192.07,9.42,0.85,2.26
2022-10-12,코스피,2202.47,9.47,0.85,2.25
2022-10-13,코스피,2162.87,9.3,0.84,2.29
2022-10-14,코스피,2212.55,9.52,0.86,2.24
2022-10-17,코스피,2219.71,9.55,0.86,2.23
2022-10-18,코스피,2249.95,9.68,0.87,2.2
2022-10-19,코스피,2237.44,9.62,0.87,2.21
2022-10-20,코스피,2218.09,9.54,0.86,2.23
2022-10-21,코스피,2213.12,9.52,0.86,2.24
2022-10-24,코스피,2236.16,9.62,0.87,2.21
2022-10-25,코스피,2235.07,9.62,0.87,2.21
2022-10-26,코스피,2249.56,9.68,0.87,2.2
2022-10-27,코스피,2288.78,9.85,0.89,2.16
2022-10-28,코스피,2268.4,9.76,0.88,2.18
2022-10-31,코스피,2293.61,9.87,0.89,2.16
2022-11-01,코스피,2335.22,10.05,0.9,2.12
2022-11-02,코스피,2336.87,10.06,0.91,2.12
2022-11-03,코스피,2329.17,10.01,0.9,2.13
2022-11-04,코스피,2348.43,10.1,0.91,2.11
2022-11-07,코스피,2371.79,10.2,0.92,2.09
2022-11-08,코스피,2399.04,10.32,0.93,2.07
2022-11-09,코스피,2424.41,10.42,0.94,2.04
2022-11-10,코스피,2402.23,10.33,0.93,2.06
2022-11-11,코스피,2483.16,10.68,0.96,2.0
2022-11-14,코스피,2474.65,10.64,0.96,2.0
2022-11-15,코스피,2480.33,10.66,0.96,2.0
2022-11-16,코스피,2477.45,10.66,0.96,2.0
2022-11-17,코스피,2442.9,10.51,0.95,2.03
2022-11-18,코스피,2444.48,10.52,0.95,2.03
2022-11-21,코스피,2419.5,10.41,0.94,2.05
2022-11-22,코스피,2405.27,10.35,0.93,2.06
2022-11-23,코스피,2418.01,10.4,0.94,2.05
2022-11-24,코스피,2441.33,10.5,0.95,2.03
2022-11-25,코스피,2437.86,10.49,0.95,2.03
2022-11-28,코스피,2408.27,10.36,0.93,2.06
2022-11-29,코스피,2433.39,10.47,0.94,2.03
2022-11-30,코스피,2472.53,10.64,0.96,2.0
2022-12-01,코스피,2479.84,10.67,0.96,2.0
2022-12-02,코스피,2434.33,10.47,0.94,2.03
2022-12-05,코스피,2419.32,10.41,0.94,2.05
2022-12-06,코스피,2393.16,10.29,0.93,2.07
2022-12-07,코스피,2382.81,10.25,0.92,2.08
2022-12-08,코스피,2371.08,10.2,0.92,2.09
2022-12-09,코스피,2389.04,10.28,0.93,2.07
2022-12-12,코스피,2373.02,10.21,0.92,2.09
2022-12-13,코스피,2372.4,10.2,0.92,2.09
2022-12-14,코스피,2399.25,10.33,0.93,2.06
2022-12-15,코스피,2360.97,10.16,0.92,2.1
2022-12-16,코스피,2360.02,11.39,0.89,2.1
2022-12-19,코스피,2352.17,11.36,0.88,2.1
2022-12-20,코스피,2333.29,11.26,0.88,2.12
2022-12-21,코스피,2328.95,11.24,0.88,2.13
2022-12-22,코스피,2356.73,11.38,0.89,2.1
2022-12-23,코스피,2313.69,11.13,0.87,2.14
2022-12-26,코스피,2317.14,11.14,0.87,2.14
2022-12-27,코스피,2332.79,11.22,0.88,2.12
2022-12-28,코스피,2280.45,10.97,0.86,2.17
2022-12-29,코스피,2236.4,10.76,0.84,2.22
2023-01-02,코스피,2225.67,10.7,0.84,2.23
2023-01-03,코스피,2218.68,10.67,0.83,2.23
2023-01-04,코스피,2255.98,10.85,0.85,2.2
2023-01-05,코스피,2264.65,10.89,0.85,2.19
2023-01-06,코스피,2289.97,11.02,0.86,2.16
2023-01-09,코스피,2350.19,11.31,0.88,2.11
2023-01-10,코스피,2351.31,11.31,0.88,2.11
2023-01-11,코스피,2359.53,11.35,0.89,2.1
2023-01-12,코스피,2365.1,11.38,0.89,2.09
2023-01-13,코스피,2386.09,11.48,0.9,2.08
2023-01-16,코스피,2399.86,11.55,0.9,2.06
2023-01-17,코스피,2379.39,11.45,0.9,2.08
2023-01-18,코스피,2368.32,11.39,0.89,2.09
2023-01-19,코스피,2380.34,11.45,0.9,2.08
2023-01-20,코스피,2395.26,11.53,0.9,2.07
2023-01-25,코스피,2428.57,11.69,0.91,2.04
2023-01-26,코스피,2468.65,11.89,0.93,2.0
2023-01-27,코스피,2484.02,11.96,0.94,1.99
2023-01-30,코스피,2450.47,11.81,0.92,2.02
2023-01-31,코스피,2425.08,11.69,0.91,2.04
2023-02-01,코스피,2449.8,11.81,0.92,2.02
2023-02-02,코스피,2468.88,11.9,0.93,2.0
2023-02-03,코스피,2480.4,11.96,0.94,1.99
2023-02-06,코스피,2438.19,11.75,0.92,2.03
2023-02-07,코스피,2451.71,11.81,0.92,2.02
2023-02-08,코스피,2483.64,11.97,0.94,1.99
2023-02-09,코스피,2481.52,11.96,0.94,1.99
2023-02-10,코스피,2469.73,11.9,0.93,2.0
2023-02-13,코스피,2452.7,11.82,0.92,2.02
2023-02-14,코스피,2465.64,11.88,0.93,2.01
2023-02-15,코스피,2427.9,11.7,0.92,2.04
2023-02-16,코스피,2475.48,11.93,0.93,2.0
2023-02-17,코스피,2451.21,11.81,0.92,2.02
2023-02-20,코스피,2455.12,11.83,0.93,2.01
2023-02-21,코스피,2458.96,11.88,0.92,2.01
2023-02-22,코스피,2417.68,11.68,0.91,2.05
2023-02-23,코스피,2439.09,11.79,0.92,2.03
2023-02-24,코스피,2423.61,11.71,0.91,2.04
2023-02-27,코스피,2402.64,11.61,0.9,2.06
2023-02-28,코스피,2412.85,11.66,0.91,2.05
2023-03-02,코스피,2427.85,11.73,0.91,2.04
2023-03-03,코스피,2432.07,11.75,0.91,2.04
2023-03-06,코스피,2462.62,11.9,0.93,2.01
2023-03-07,코스피,2463.35,11.9,0.93,2.01
2023-03-08,코스피,2431.91,11.75,0.91,2.04
2023-03-09,코스피,2419.09,11.69,0.91,2.05
2023-03-10,코스피,2394.59,11.57,0.9,2.07
2023-03-13,코스피,2410.6,11.65,0.91,2.05
2023-03-14,코스피,2348.97,11.35,0.88,2.11
2023-03-15,코스피,2379.72,11.5,0.89,2.08
2023-03-16,코스피,2377.91,11.49,0.89,2.08
2023-03-17,코스피,2395.69,11.58,0.9,2.07
2023-03-20,코스피,2379.2,11.5,0.89,2.08
2023-03-21,코스피,2388.35,11.54,0.9,2.07
2023-03-22,코스피,2416.96,11.67,0.91,2.05
2023-03-23,코스피,2424.48,11.71,0.91,2.04
2023-03-24,코스피,2414.96,11.66,0.91,2.05
2023-03-27,코스피,2409.22,11.64,0.91,2.05
2023-03-28,코스피,2434.94,11.76,0.92,2.03
2023-03-29,코스피,2443.92,11.81,0.92,2.03
2023-03-30,코스피,2453.16,11.85,0.92,2.02
2023-03-31,코스피,2476.86,11.97,0.93,2.0
2023-04-03,코스피,2472.34,11.96,0.93,2.0
2023-04-04,코스피,2480.51,12.0,0.93,1.99
2023-04-05,코스피,2495.21,12.07,0.94,1.98
2023-04-06,코스피,2459.23,11.89,0.93,2.01
2023-04-07,코스피,2490.41,12.04,0.94,1.98
2023-04-10,코스피,2512.08,12.15,0.95,1.97
2023-04-11,코스피,2547.86,12.32,0.96,1.94
2023-04-12,코스피,2550.64,12.33,0.96,1.94
2023-04-13,코스피,2561.66,12.39,0.96,1.93
2023-04-14,코스피,2571.49,12.43,0.97,1.92
2023-04-17,코스피,2575.91,12.45,0.97,1.92
2023-04-18,코스피,2571.09,12.43,0.97,1.92
2023-04-19,코스피,2575.08,12.46,0.97,1.92
2023-04-20,코스피,2563.11,12.4,0.97,1.93
2023-04-21,코스피,2544.4,12.31,0.96,1.94
2023-04-24,코스피,2523.5,12.21,0.95,1.96
2023-04-25,코스피,2489.02,12.08,0.94,1.99
2023-04-26,코스피,2484.83,12.06,0.94,1.99
2023-04-27,코스피,2495.81,12.11,0.94,1.98
2023-04-28,코스피,2501.53,12.14,0.94,1.98
2023-05-02,코스피,2524.39,13.3,0.96,1.97
2023-05-03,코스피,2501.4,13.18,0.95,1.99
2023-05-04,코스피,2500.94,13.17,0.95,1.99
2023-05-08,코스피,2513.21,13.24,0.96,1.98
2023-05-09,코스피,2510.06,13.22,0.96,1.98
2023-05-10,코스피,2496.51,13.15,0.95,1.99
2023-05-11,코스피,2491.0,13.12,0.95,1.99
2023-05-12,코스피,2475.42,13.04,0.94,2.01
2023-05-15,코스피,2479.35,13.06,0.94,2.0
2023-05-16,코스피,2480.24,13.06,0.95,2.0
2023-05-17,코스피,2494.66,13.14,0.95,1.99
2023-05-18,코스피,2515.4,13.25,0.96,1.97
2023-05-19,코스피,2537.79,13.37,0.97,1.96
2023-05-22,코스피,2557.08,13.47,0.97,1.94
2023-05-23,코스피,2567.55,13.53,0.98,1.93
2023-05-24,코스피,2567.45,13.53,0.98,1.93
2023-05-25,코스피,2554.69,13.46,0.97,1.94
2023-05-26,코스피,2558.81,13.48,0.98,1.94
2023-05-30,코스피,2585.52,13.62,0.99,1.92
2023-05-31,코스피,2577.12,13.57,0.98,1.93
2023-06-01,코스피,2569.17,13.52,0.98,1.93
2023-06-02,코스피,2601.36,13.69,0.99,1.91
2023-06-05,코스피,2615.41,13.76,1.0,1.9
2023-06-07,코스피,2615.6,13.76,1.0,1.9
2023-06-08,코스피,2610.85,13.74,0.99,1.9
2023-06-09,코스피,2641.16,16.15,0.97,1.88
2023-06-12,코스피,2629.35,16.07,0.96,1.89
2023-06-13,코스피,2637.95,16.15,0.97,1.88
2023-06-14,코스피,2619.08,16.03,0.96,1.9
2023-06-15,코스피,2608.54,15.97,0.95,1.9
2023-06-16,코스피,2625.79,16.07,0.96,1.89
2023-06-19,코스피,2609.5,15.97,0.95,1.9
2023-06-20,코스피,2604.91,15.93,0.95,1.91
2023-06-21,코스피,2582.63,15.8,0.95,1.92
2023-06-22,코스피,2593.7,15.87,0.95,1.91
2023-06-23,코스피,2570.1,15.72,0.94,1.93
2023-06-26,코스피,2582.2,15.8,0.95,1.92
2023-06-27,코스피,2581.39,15.79,0.94,1.92
2023-06-28,코스피,2564.19,15.69,0.94,1.94
2023-06-29,코스피,2550.02,15.6,0.93,1.95
2023-06-30,코스피,2564.28,15.69,0.94,1.94
2023-07-03,코스피,2602.47,15.92,0.95,1.91
2023-07-04,코스피,2593.31,15.87,0.95,1.91
2023-07-05,코스피,2579.0,15.78,0.94,1.92
2023-07-06,코스피,2556.29,15.64,0.94,1.94
2023-07-07,코스피,2526.71,15.46,0.92,1.96
2023-07-10,코스피,2520.7,15.42,0.92,1.97
2023-07-11,코스피,2562.49,15.68,0.94,1.94
2023-07-12,코스피,2574.72,15.76,0.94,1.93
2023-07-13,코스피,2591.23,15.85,0.95,1.91
2023-07-14,코스피,2628.3,16.08,0.96,1.89
2023-07-17,코스피,2619.0,16.03,0.96,1.89
2023-07-18,코스피,2607.62,15.96,0.95,1.9
2023-07-19,코스피,2608.24,15.96,0.95,1.9
2023-07-20,코스피,2600.23,15.91,0.95,1.91
2023-07-21,코스피,2609.76,15.97,0.96,1.9
2023-07-24,코스피,2628.53,16.09,0.96,1.89
2023-07-25,코스피,2636.46,16.14,0.97,1.88
2023-07-26,코스피,2592.36,15.87,0.95,1.91
2023-07-27,코스피,2603.81,15.94,0.95,1.9
2023-07-28,코스피,2608.32,15.97,0.96,1.9
2023-07-31,코스피,2632.58,16.12,0.96,1.88
2023-08-01,코스피,2667.07,16.33,0.98,1.86
2023-08-02,코스피,2616.47,16.02,0.96,1.9
2023-08-03,코스피,2605.39,15.96,0.95,1.9
2023-08-04,코스피,2602.8,15.95,0.95,1.9
2023-08-07,코스피,2580.71,15.81,0.95,1.92
2023-08-08,코스피,2573.98,15.77,0.94,1.93
2023-08-09,코스피,2605.12,15.96,0.96,1.9
2023-08-10,코스피,2601.56,15.94,0.95,1.9
2023-08-11,코스피,2591.26,15.88,0.95,1.91
2023-08-14,코스피,2570.87,15.75,0.94,1.93
2023-08-16,코스피,2525.64,15.46,0.93,1.96
2023-08-17,코스피,2519.85,15.43,0.92,1.97
2023-08-18,코스피,2504.5,15.33,0.92,1.98
2023-08-21,코스피,2508.8,15.36,0.92,1.98
2023-08-22,코스피,2515.74,15.39,0.92,1.97
2023-08-23,코스피,2505.5,15.33,0.92,1.98
2023-08-24,코스피,2537.68,15.52,0.93,1.95
2023-08-25,코스피,2519.14,15.41,0.92,1.97
2023-08-28,코스피,2543.41,15.56,0.93,1.95
2023-08-29,코스피,2552.16,15.61,0.94,1.94
2023-08-30,코스피,2561.22,15.67,0.94,1.93
2023-08-31,코스피,2556.27,15.64,0.94,1.94
2023-09-01,코스피,2563.71,15.68,0.94,1.93
2023-09-04,코스피,2584.55,15.81,0.95,1.92
2023-09-05,코스피,2582.18,15.8,0.95,1.92
2023-09-06,코스피,2563.34,15.68,0.94,1.93
2023-09-07,코스피,2548.26,15.59,0.93,1.94
2023-09-08,코스피,2547.68,15.59,0.93,1.94
2023-09-11,코스피,2556.88,15.64,0.94,1.94
2023-09-12,코스피,2536.58,15.52,0.93,1.95
2023-09-13,코스피,2534.7,15.51,0.93,1.95
2023-09-14,코스피,2572.89,15.74,0.94,1.93
2023-09-15,코스피,2601.28,15.92,0.95,1.9
2023-09-18,코스피,2574.72,15.76,0.94,1.92
2023-09-19,코스피,2559.21,19.15,0.93,1.93
2023-09-20,코스피,2559.74,19.15,0.93,1.93
2023-09-21,코스피,2514.97,18.82,0.91,1.97
2023-09-22,코스피,2508.13,18.78,0.91,1.97
2023-09-25,코스피,2495.76,18.69,0.9,1.98
2023-09-26,코스피,2462.97,18.43,0.89,2.01
2023-09-27,코스피,2465.07,18.45,0.89,2.0
2023-10-04,코스피,2405.69,18.0,0.87,2.05
2023-10-05,코스피,2403.6,17.99,0.87,2.06
2023-10-06,코스피,2408.73,18.07,0.87,2.05
2023-10-10,코스피,2402.58,18.02,0.87,2.05
2023-10-11,코스피,2450.08,18.38,0.89,2.01
2023-10-12,코스피,2479.82,18.6,0.9,1.99
2023-10-13,코스피,2456.15,18.43,0.89,2.01
2023-10-16,코스피,2436.24,18.28,0.88,2.02
2023-10-17,코스피,2460.17,18.46,0.89,2.0
2023-10-18,코스피,2462.6,18.48,0.89,2.0
2023-10-19,코스피,2415.8,18.12,0.88,2.04
2023-10-20,코스피,2375.0,17.82,0.86,2.08
2023-10-23,코스피,2357.02,17.68,0.86,2.09
2023-10-24,코스피,2383.51,17.88,0.87,2.07
2023-10-25,코스피,2363.17,17.72,0.86,2.09
2023-10-26,코스피,2299.08,17.24,0.83,2.15
2023-10-27,코스피,2302.81,17.27,0.84,2.14
2023-10-30,코스피,2310.55,17.33,0.84,2.13
2023-10-31,코스피,2277.99,17.08,0.83,2.16
2023-11-01,코스피,2301.56,17.26,0.84,2.14
2023-11-02,코스피,2343.12,17.57,0.85,2.1
2023-11-03,코스피,2368.34,17.76,0.86,2.08
2023-11-06,코스피,2502.37,18.78,0.91,1.97
2023-11-07,코스피,2443.96,18.34,0.89,2.02
2023-11-08,코스피,2421.62,18.17,0.88,2.04
2023-11-09,코스피,2427.08,18.21,0.88,2.03
2023-11-10,코스피,2409.66,18.11,0.88,2.04
2023-11-13,코스피,2403.76,18.06,0.87,2.05
2023-11-14,코스피,2433.25,18.29,0.89,2.02
2023-11-15,코스피,2486.67,18.69,0.9,1.98
2023-11-16,코스피,2488.18,18.7,0.91,1.98
2023-11-17,코스피,2469.85,18.56,0.9,1.99
2023-11-20,코스피,2491.2,18.75,0.91,1.97
2023-11-21,코스피,2510.42,18.9,0.91,1.96
2023-11-22,코스피,2511.7,18.91,0.92,1.96
2023-11-23,코스피,2514.96,18.93,0.92,1.95
2023-11-24,코스피,2496.63,18.79,0.91,1.97
2023-11-27,코스피,2495.66,18.79,0.91,1.97
2023-11-28,코스피,2521.76,18.98,0.92,1.95
2023-11-29,코스피,2519.81,18.97,0.92,1.95
2023-11-30,코스피,2535.29,19.09,0.92,1.94
2023-12-01,코스피,2505.01,18.86,0.91,1.96
2023-12-04,코스피,2514.95,18.93,0.92,1.95
2023-12-05,코스피,2494.28,18.77,0.91,1.97
2023-12-06,코스피,2495.38,18.78,0.91,1.97
2023-12-07,코스피,2492.07,18.76,0.91,1.97
2023-12-08,코스피,2517.85,18.95,0.92,1.95
2023-12-11,코스피,2525.36,19.01,0.92,1.94
2023-12-12,코스피,2535.27,19.08,0.92,1.94
2023-12-13,코스피,2510.66,18.9,0.91,1.96
2023-12-14,코스피,2544.18,19.15,0.93,1.93
2023-12-15,코스피,2563.56,19.43,0.94,1.9
2023-12-18,코스피,2566.86,19.46,0.94,1.9
2023-12-19,코스피,2568.55,19.47,0.94,1.9
2023-12-20,코스피,2614.3,19.04,0.94,1.87
2023-12-21,코스피,2600.02,18.94,0.93,1.88
2023-12-22,코스피,2599.51,18.93,0.93,1.88
2023-12-26,코스피,2602.59,18.97,0.94,1.87
2023-12-27,코스피,2613.5,19.06,0.94,1.86
2023-12-28,코스피,2655.28,19.36,0.96,1.83
2024-01-02,코스피,2669.81,19.56,0.97,1.81
2024-01-03,코스피,2607.31,19.1,0.94,1.86
2024-01-04,코스피,2587.02,18.95,0.94,1.87
2024-01-05,코스피,2578.08,18.88,0.93,1.88
2024-01-08,코스피,2567.82,18.81,0.93,1.89
2024-01-09,코스피,2561.24,18.76,0.93,1.89
2024-01-10,코스피,2541.98,18.62,0.92,1.91
2024-01-11,코스피,2540.27,18.6,0.92,1.91
2024-01-12,코스피,2525.05,18.49,0.91,1.92
2024-01-15,코스피,2525.99,18.49,0.91,1.92
2024-01-16,코스피,2497.59,18.28,0.9,1.94
2024-01-17,코스피,2435.9,17.83,0.88,1.99
2024-01-18,코스피,2440.04,17.86,0.88,1.99
2024-01-19,코스피,2472.74,18.1,0.89,1.96
2024-01-22,코스피,2464.35,18.04,0.89,1.97
2024-01-23,코스피,2478.61,18.15,0.9,1.96
2024-01-24,코스피,2469.69,18.08,0.89,1.96
2024-01-25,코스피,2470.34,18.1,0.89,1.96
2024-01-26,코스피,2478.56,18.16,0.9,1.95
2024-01-29,코스피,2500.65,18.35,0.91,1.93
2024-01-30,코스피,2498.81,18.34,0.91,1.93
2024-01-31,코스피,2497.09,18.33,0.91,1.93
2024-02-01,코스피,2542.46,18.67,0.92,1.9
2024-02-02,코스피,2615.31,19.2,0.95,1.85
2024-02-05,코스피,2591.31,19.03,0.94,1.86
2024-02-06,코스피,2576.2,18.92,0.94,1.87
2024-02-07,코스피,2609.58,19.16,0.95,1.85
2024-02-08,코스피,2620.32,19.24,0.95,1.84
2024-02-13,코스피,2649.64,19.46,0.96,1.82
2024-02-14,코스피,2620.42,19.24,0.95,1.84
2024-02-15,코스피,2613.8,19.19,0.95,1.85
2024-02-16,코스피,2648.76,19.45,0.96,1.82
2024-02-19,코스피,2680.26,19.69,0.97,1.8
2024-02-20,코스피,2657.79,19.52,0.97,1.82
2024-02-21,코스피,2653.31,19.48,0.96,1.82
2024-02-22,코스피,2664.27,19.56,0.97,1.81
2024-02-23,코스피,2667.7,19.59,0.97,1.81
2024-02-26,코스피,2647.08,19.44,0.96,1.82
2024-02-27,코스피,2625.05,19.27,0.95,1.84
2024-02-28,코스피,2652.29,19.49,0.96,1.82
2024-02-29,코스피,2642.36,19.42,0.96,1.83
2024-03-04,코스피,2674.27,19.66,0.97,1.8
2024-03-05,코스피,2649.4,19.48,0.96,1.82
2024-03-06,코스피,2641.49,19.41,0.96,1.83
2024-03-07,코스피,2647.62,19.46,0.96,1.82
2024-03-08,코스피,2680.35,19.7,0.97,1.8
2024-03-11,코스피,2659.84,19.54,0.97,1.81
2024-03-12,코스피,2681.81,19.71,0.97,1.8
2024-03-13,코스피,2693.57,19.79,0.98,1.79
2024-03-14,코스피,2718.76,19.98,0.99,1.77
2024-03-15,코스피,2666.84,19.6,0.97,1.81
2024-03-18,코스피,2685.84,19.74,0.98,1.8
2024-03-19,코스피,2656.17,19.52,0.97,1.82
2024-03-20,코스피,2690.14,19.77,0.98,1.79
2024-03-21,코스피,2754.86,20.27,1.0,1.75
2024-03-22,코스피,2748.56,20.22,1.0,1.76
2024-03-25,코스피,2737.57,20.14,1.0,1.76
2024-03-26,코스피,2757.09,20.28,1.0,1.75
2024-03-27,코스피,2755.11,20.27,1.0,1.75
2024-03-28,코스피,2745.82,20.2,1.0,1.76
2024-03-29,코스피,2746.63,20.21,1.0,1.76
2024-04-01,코스피,2747.86,20.21,1.0,1.76
2024-04-02,코스피,2753.16,20.25,1.0,1.75
2024-04-03,코스피,2706.97,19.91,0.98,1.78
2024-04-04,코스피,2742.0,20.17,1.0,1.76
2024-04-05,코스피,2714.21,19.96,0.99,1.78
2024-04-08,코스피,2717.65,19.98,0.99,1.78
2024-04-09,코스피,2705.16,19.89,0.98,1.78
2024-04-11,코스피,2706.96,19.91,0.98,1.78
2024-04-12,코스피,2681.82,19.71,0.98,1.8
2024-04-15,코스피,2670.43,19.63,0.97,1.81
2024-04-16,코스피,2609.63,19.18,0.95,1.85
2024-04-17,코스피,2584.18,18.99,0.94,1.87
2024-04-18,코스피,2634.7,19.36,0.96,1.83
2024-04-19,코스피,2591.86,19.04,0.94,1.86
2024-04-22,코스피,2629.44,19.32,0.96,1.84
2024-04-23,코스피,2623.02,19.27,0.95,1.84
2024-04-24,코스피,2675.75,19.66,0.97,1.81
2024-04-25,코스피,2628.62,19.31,0.95,1.84
2024-04-26,코스피,2656.33,19.52,0.97,1.82
2024-04-29,코스피,2687.44,19.75,0.98,1.8
2024-04-30,코스피,2692.06,19.78,0.98,1.79
2024-05-02,코스피,2683.65,20.7,0.97,1.86
2024-05-03,코스피,2676.63,20.64,0.97,1.86
2024-05-07,코스피,2734.36,21.09,0.99,1.82
2024-05-08,코스피,2745.05,21.17,1.0,1.82
2024-05-09,코스피,2712.14,20.96,0.99,1.84
2024-05-10,코스피,2727.63,21.06,0.99,1.83
2024-05-13,코스피,2727.21,21.05,0.99,1.83
2024-05-14,코스피,2730.34,21.07,0.99,1.83
2024-05-16,코스피,2753.0,21.25,1.0,1.81
2024-05-17,코스피,2724.62,21.03,0.99,1.83
2024-05-20,코스피,2742.14,21.16,1.0,1.82
2024-05-21,코스피,2724.18,21.02,0.99,1.83
2024-05-22,코스피,2723.46,21.02,0.99,1.83
2024-05-23,코스피,2721.81,21.0,0.99,1.83
2024-05-24,코스피,2687.6,20.74,0.98,1.86
2024-05-27,코스피,2722.99,21.01,0.99,1.83
2024-05-28,코스피,2722.85,21.01,0.99,1.83
2024-05-29,코스피,2677.3,20.66,0.97,1.86
2024-05-30,코스피,2635.44,20.33,0.96,1.89
